campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
2071,SB Digital - Spins Island (Batched),150,94,100 Free Spins Via Your Freebie Style,2025-11-19,591.72,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",21519,6,1,5,0.0003,21513,7947,6032,0.3082999999999999,1945,405,290,0.0135,0.0481,46,0.0021,0.9997,0.0,0.0002,4,0.0002,[150],[94]
2097,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-11-19,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",40929,29,2,25,0.0007,40900,7175,5343,0.1514,5603,1128,828,0.0202,0.155,77,0.0019,0.9993,0.0,0.0006,3,0.0001,"[97, 193]","[89, 144]"
2074,Gaming Redirect (Sep25) (cascade),193,94,New Bonus Via Your Freebie Style,2025-11-20,560.58,contact.FIRSTNAME }} 🔔 A new welcome bonus is available,38734,40,1,39,0.001,38694,7224,5534,0.1666,5470,613,444,0.0115,0.0802,66,0.0017,0.999,0.0,0.001,2,0.0001,[193],[94]
2098,YouSweep - Paypal,"97,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-20,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,35869,16,2,14,0.0004,35853,9242,6789,0.212,3823,1434,931,0.026,0.1371,90,0.0025,0.9996,0.0001,0.0004,3,0.0001,"[97, 193]","[71, 187]"
2099,Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-20,0.0,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",14280,12,0,12,0.0008,14268,3362,2456,0.1934,1571,229,178,0.0125,0.0725,26,0.0018,0.9992,0.0,0.0008,4,0.0003,"[103, 169, 171, 179, 194]",[94]
2033,Fluent - RewardsGiant £100 Cash (Oct25),150,163,Extra Cash 💵 Via Your Freebie Style,2025-11-21,510.96,contact.FIRSTNAME }} £100 Could Have Your Name On It,20570,6,1,5,0.0003,20564,8181,6187,0.3388,2304,581,392,0.0191,0.0634,36,0.0018,0.9997,0.0,0.0002,2,0.0001,[150],[163]
2103,Adstart Media - ALDI (Jul25) (batched),175,151,250 Aldi Via Your Freebie Style,2025-11-21,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,40985,24,0,24,0.0006,40961,8616,6433,0.1827,5750,1186,815,0.0199,0.1267,57,0.0014,0.9994,0.0,0.0006,2,0.0,[175],[151]
2107,Little Star Media - Super Free Slots (red design) (batched),"YFS 2 weeks,YFS active","94,184,111",Your Freebie Style,2025-11-21,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",18784,10,1,9,0.0005,18774,3325,2486,0.1456,1698,131,95,0.0051,0.0382,24,0.0013,0.9995,0.0001,0.0005,0,0.0,[],"[94, 184, 111]"
2073,Sovendus - Free Vouchers(Engaged) - (Cascade),170,220,2 Vouchers Via Your Freebie Style,2025-11-22,689.62,contact.FIRSTNAME }} Thank you for being a member - 2 Free Vouchers Inside!,49725,27,1,26,0.0005,49698,11863,8822,0.2079,7264,2291,1730,0.0348,0.1961,87,0.0018,0.9995,0.0,0.0005,2,0.0,[170],[220]
2102,Magnetise - Omaze House Draw (Nov 25),"150,194",Unknown,Omaze Via Your Freebie Style,2025-11-22,0.0,contact.FIRSTNAME | default : 'Hello' }} Win a £4.5 Million House in Yorkshire + £500k – Ends 23 November!,23954,7,0,7,0.0003,23947,8847,6558,0.3106,2833,484,308,0.0129,0.047,41,0.0017,0.9997,0.0,0.0003,3,0.0001,"[150, 194]",[]
2106,Leadscale Labs - Survey Spotter (Mar25 creative),97,"98,130",Get Paid Via Your Freebie Style,2025-11-22,0.0,contact.FIRSTNAME }} choose a payment method,27671,16,4,12,0.0006,27655,4647,3460,0.147,4122,489,369,0.0133,0.1066,45,0.0016,0.9994,0.0001,0.0004,2,0.0001,[97],"[98, 130]"
2079,Fluent - RewardsGiant £750 Tesco (Cascade),"YFS 1 week,YFS 2 weeks,YFS 4 weeks,161",163,Tesco Reward Via Your Freebie Style,2025-11-23,861.45,contact.FIRSTNAME }} when was your last Tesco shop?,56731,20,2,18,0.0004,56711,12302,8785,0.1817,8360,1969,1497,0.0264,0.1704,68,0.0012,0.9996,0.0,0.0003,3,0.0001,[161],[163]
2105,FreeClub £25 ASDA (Aug25) (SUBT Excl),YFS (all users),"231,230,182",25 Asda Via Your Freebie Style,2025-11-23,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,7929,26,4,22,0.0033,7903,1487,1073,0.1586999999999999,1142,305,233,0.0295,0.2171,25,0.0032,0.9967,0.0005,0.0028,3,0.0004,[],"[231, 230, 182]"
2108,HeyPiggy (Jul25 Creative),"97,161","226,149",Paypal Cash Via Your Freebie Style,2025-11-23,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,50371,48,2,46,0.001,50323,10504,7890,0.175,5239,1258,888,0.0176,0.1125,72,0.0014,0.999,0.0,0.0009,5,0.0001,"[97, 161]","[226, 149]"
2109,My Happy Street,150,207,Winning Street At Your Freebie Style,2025-11-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",20926,6,0,6,0.0003,20920,8423,6480,0.3495,2379,539,381,0.0182,0.0588,35,0.0017,0.9997,0.0,0.0003,3,0.0001,[150],[207]
2110,SB Digital - Captain Free Spins (HTML) (Batch Send),Unknown,Unknown,120 Spins Via Your Freebie Style,2025-11-23,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",16148,6,0,6,0.0004,16142,3270,2460,0.1762,2184,233,150,0.0093,0.061,66,0.0040999999999999,0.9996,0.0,0.0004,2,0.0001,[],[]
2104,Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-24,710.69,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",19252,12,4,8,0.0006,19240,3349,2530,0.1446,1740,206,159,0.0083,0.0628,36,0.0019,0.9994,0.0002,0.0004,0,0.0,[97],"[94, 183, 138]"
2111,XL Win - Kinder chocolate,"yfs 2 weeks,YFS 4 weeks,213",210,Kinder Tester Via Your Freebie Style,2025-11-24,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",28340,10,0,10,0.0004,28330,8452,6354,0.2565,3557,739,588,0.0208,0.0925,49,0.0017,0.9996,0.0,0.0004,3,0.0001,[213],[210]
2112,Veneficus - Pick My Postcode (Batched),"97,150","98,132",Postcode Winner At Your Freebie Style,2025-11-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",27780,12,1,11,0.0004,27768,5747,4208,0.1771,4012,1128,826,0.0297,0.1963,47,0.0017,0.9996,0.0,0.0004,2,0.0001,"[97, 150]","[98, 132]"
2115,SB Digital - Spins Island (Batched),150,"94,233",100 Free Spins Via Your Freebie Style,2025-11-25,699.65,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",21406,5,1,4,0.0002,21401,7710,5965,0.3082999999999999,2054,289,201,0.0093999999999999,0.0337,60,0.0028,0.9998,0.0,0.0002,1,0.0,[150],"[94, 233]"
2116,YouSweep - Tesco (Sep25),97,177,100 Tesco Via Your Freebie Style,2025-11-25,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,27260,20,3,17,0.0007,27240,5651,4128,0.1777,4005,1143,781,0.0287,0.1892,76,0.0028,0.9993,0.0001,0.0006,5,0.0002,[97],[177]
2117,Adstart Media - McDonalds (Nov25) (batched),"97,150",98,250 Mcdonalds Via Your Freebie Style,2025-11-26,578.28,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,33573,26,8,18,0.0008,33547,8918,6510,0.2148999999999999,3259,2046,1469,0.0438,0.2257,103,0.0031,0.9992,0.0002,0.0005,0,0.0,"[97, 150]",[98]
2118,Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183",Your Freebie Style,2025-11-26,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",20593,10,0,10,0.0005,20583,7855,5966,0.3197,1923,236,171,0.0083,0.0287,62,0.003,0.9995,0.0,0.0005,1,0.0,[150],"[94, 183]"
2119,FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","157,98",50 B&M Via Your Freebie Style,2025-11-27,584.55,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,38807,40,5,35,0.001,38767,7709,5650,0.1719,5899,1663,1197,0.0308999999999999,0.2119,83,0.0021,0.999,0.0001,0.0009,1,0.0,[193],"[157, 98]"
2121,Fluent - RewardsGiant £750 ASDA (Cascade),139,163,750 Asda Reward Via Your Freebie Style,2025-11-27,0.0,contact.FIRSTNAME }} a reward for your recent ASDA shop?,48030,62,5,57,0.0013,47968,8539,6517,0.1603,7314,1330,994,0.0207,0.1525,75,0.0016,0.9987,0.0001,0.0012,2,0.0,[139],[163]
2113,Gaming Redirect (Sep25) (cascade),193,94,New Bonus Via Your Freebie Style,2025-11-28,596.15,contact.FIRSTNAME }} 🔔 A new welcome bonus is available,39645,50,1,49,0.0013,39595,7073,5372,0.1585,5706,566,418,0.0106,0.0778,78,0.002,0.9987,0.0,0.0012,5,0.0001,[193],[94]
2122,YouSweep - Paypal,"YFS non active,193","71,183",100 Prepaid Paypal Via Your Freebie Style,2025-11-28,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,47817,213,18,195,0.0045,47604,7753,5822,0.1364,4913,1097,742,0.0156,0.1274,97,0.002,0.9955,0.0004,0.0040999999999999,1,0.0,[193],"[71, 183]"
2126,SB Digital - Captain Free Spins (HTML) (Batch Send),50,"94,185",120 Spins Via Your Freebie Style,2025-11-28,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",16391,6,0,6,0.0004,16385,3114,2376,0.1681,2250,213,128,0.0078,0.0538999999999999,46,0.0028,0.9996,0.0,0.0004,3,0.0002,[50],"[94, 185]"
2135,Hatchster Ltd - Lotto Social (Batched Send),"179,194,YFS active",94,Lotto Social Via Your Freebie Style,2025-11-28,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £157M EuroMillions Jackpot Plus 10 lines for £1",19660,13,0,13,0.0007,19647,3997,2896,0.1725,2856,221,127,0.0065,0.0438999999999999,35,0.0018,0.9993,0.0,0.0007,2,0.0001,"[179, 194]",[94]
2124,HeyPiggy (Jul25 Creative),"97,193","149,39",Paypal Cash Via Your Freebie Style,2025-11-29,480.87,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,25189,16,0,16,0.0006,25173,5361,4122,0.1819,2506,476,336,0.0133,0.0815,33,0.0013,0.9994,0.0,0.0006,1,0.0,"[97, 193]","[149, 39]"
2125,My Happy Street,150,207,Winning Street At Your Freebie Style,2025-11-29,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",22002,14,2,12,0.0006,21988,9053,6847,0.3504,2447,506,350,0.0159,0.0511,35,0.0016,0.9994,0.0001,0.0005,2,0.0001,[150],[207]
2127,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-29,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",15159,9,0,9,0.0006,15150,3314,2436,0.1862,2065,247,158,0.0104,0.0649,25,0.0017,0.9994,0.0,0.0006,1,0.0001,"[103, 169, 171, 179, 194]",[94]
2128,Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-30,708.35,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",14983,5,1,4,0.0003,14978,3075,2331,0.1778,1871,241,176,0.0118,0.0755,20,0.0013,0.9997,0.0001,0.0003,5,0.0003,"[103, 169, 171, 179, 194]",[94]
2129,Leadscale Labs - Survey Spotter (Mar25 creative),97,"98,130",Get Paid Via Your Freebie Style,2025-11-30,0.0,contact.FIRSTNAME }} choose a payment method,27974,35,14,21,0.0013,27939,4839,3614,0.1532,4349,584,405,0.0144999999999999,0.1121,52,0.0019,0.9987,0.0005,0.0008,4,0.0001,[97],"[98, 130]"
2130,ForYouPromo (FRST Media) - Nike (Apr25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-11-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",16206,4,0,4,0.0002,16202,4925,3850,0.2666,1759,559,391,0.0241,0.1016,26,0.0016,0.9998,0.0,0.0002,1,0.0001,[150],"[89, 206]"
2132,SB Digital - Spins Island (Batched),150,"94,233",100 Free Spins Via Your Freebie Style,2025-11-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",22181,5,1,4,0.0002,22176,7659,6126,0.306,2156,275,212,0.0096,0.0346,46,0.0021,0.9998,0.0,0.0002,3,0.0001,[150],"[94, 233]"
2136,Fluent - RewardsGiant £750 Xmas Cash (Oct25),"YFS 1 week,YFS 2 weeks,172",163,Christmas Cash Via Your Freebie Style,2025-11-30,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,26487,12,1,11,0.0005,26475,5445,4048,0.1818,4206,876,599,0.0226,0.148,52,0.002,0.9995,0.0,0.0004,2,0.0001,[172],[163]
2114,Sovendus - Free Vouchers(Engaged but not with Sovendus) - (Cascade),232,Unknown,Unclaimed Vouchers Via Your Freebie Style,2025-12-01,768.9,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31920,32,4,28,0.001,31888,6721,5164,0.195,5409,1374,1132,0.0355,0.2192,56,0.0018,0.999,0.0001,0.0009,2,0.0001,[232],[]
2123,FreeClub £25 ASDA (Aug25) (SUBT Excl),97,"182,199",25 Asda Via Your Freebie Style,2025-12-01,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,24043,6,2,4,0.0002,24037,6009,4377,0.2187,4022,1187,924,0.0384,0.2110999999999999,38,0.0016,0.9998,0.0001,0.0002,7,0.0003,[97],"[182, 199]"
2133,XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,150,172",120,Kinder Tester Via Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37960,13,3,10,0.0003,37947,9195,7235,0.225,5787,968,841,0.0222,0.1162,83,0.0022,0.9997,0.0001,0.0003,10,0.0003,"[97, 150, 172]",[120]
2134,Veneficus - Pick My Postcode (Batched),"97,150","98,132",Postcode Winner At Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",28215,9,1,8,0.0003,28206,6153,4692,0.1991,4641,1232,978,0.0347,0.2084,56,0.002,0.9997,0.0,0.0003,8,0.0003,"[97, 150]","[98, 132]"
2142,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",15580,6,0,6,0.0004,15574,3763,2720,0.2048,2290,226,159,0.0102,0.0584999999999999,46,0.003,0.9996,0.0,0.0004,9,0.0006,"[103, 169, 171, 179, 194]",[94]
2141,Adstart Media - iPhone 16 (July25) (Batched),"YFS 1 week,YFS 2 weeks,YFS active,172","222,146",Iphone 16 Via Your Freebie Style,2025-12-02,618.88,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,31770,19,0,19,0.0006,31751,10324,6968,0.2626,5220,1832,1259,0.0397,0.1807,117,0.0037,0.9994,0.0,0.0006,8,0.0003,[172],"[222, 146]"
2144,Little Star Media - Super Free Slots (red design),"50,52","94,184",50 Free Spins Via Your Freebie Style,2025-12-02,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",22871,8,0,8,0.0003,22863,4197,3189,0.1568,2523,270,206,0.009,0.0646,53,0.0023,0.9997,0.0,0.0003,6,0.0003,"[50, 52]","[94, 184]"
2145,ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-03,743.12,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",40602,36,1,35,0.0009,40566,7567,5791,0.1716,6816,1438,1111,0.0274,0.1918,108,0.0027,0.9991,0.0,0.0009,12,0.0003,"[97, 193]","[89, 144]"
2146,Clickwork7 - Custard (May25) (Batched),150,147,Get £2 Via Your Freebie Style,2025-12-03,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",25173,7,0,7,0.0003,25166,10670,8139,0.3624,2705,387,272,0.0108,0.0334,43,0.0017,0.9997,0.0,0.0003,11,0.0004,[150],[147]
2148,SB Digital - Captain Free Spins (HTML) (Batch Send),50,"94,185",120 Spins Via Your Freebie Style,2025-12-03,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",17925,0,0,0,0.0,17925,3663,2743,0.1787,2571,256,166,0.0093,0.0605,46,0.0026,1.0,0.0,0.0,10,0.0006,[50],"[94, 185]"
2149,YouSweep - Tesco (Sep25),"97,193","177,98",100 Tesco Via Your Freebie Style,2025-12-04,812.62,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37294,25,2,23,0.0007,37269,7058,5268,0.1707,6411,1999,1427,0.0383,0.2709,82,0.0022,0.9993,0.0001,0.0006,2,0.0001,"[97, 193]","[177, 98]"
2150,My Happy Street,150,207,Winning Street At Your Freebie Style,2025-12-04,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",25503,5,1,4,0.0002,25498,11129,8418,0.3699,2743,781,533,0.0209,0.0633,55,0.0022,0.9998,0.0,0.0002,2,0.0001,[150],[207]
2151,SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-04,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16222,5,0,5,0.0003,16217,3416,2553,0.1762999999999999,1735,319,225,0.0139,0.0881,47,0.0029,0.9997,0.0,0.0003,5,0.0003,"[103, 169, 171, 179, 194]","[94, 233]"
2152,HeyPiggy (Jul25 Creative),"97,161","149,98",Paypal Cash Via Your Freebie Style,2025-12-05,714.48,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,45216,29,5,24,0.0006,45187,6663,4949,0.1222,4685,1092,786,0.0174,0.1588,68,0.0015,0.9994,0.0001,0.0005,1,0.0,"[97, 161]","[149, 98]"
2154,Hatchster Ltd - Lotto Social (Batched Send),150,94,Lotto Social Via Your Freebie Style,2025-12-05,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £114M EuroMillions Jackpot Plus 10 lines for £1",29896,4,0,4,0.0001,29892,11525,8776,0.3290999999999999,3229,303,203,0.0068,0.0231,88,0.0029,0.9999,0.0,0.0001,5,0.0002,[150],[94]
2155,Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130",Get Paid Via Your Freebie Style,2025-12-06,784.33,contact.FIRSTNAME }} choose a payment method,40305,23,2,21,0.0006,40282,6248,4724,0.1414,6875,870,640,0.0159,0.1355,89,0.0022,0.9994,0.0,0.0005,6,0.0001,"[97, 193]","[98, 130]"
2156,Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183,98",Your Freebie Style,2025-12-06,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",24440,7,0,7,0.0003,24433,7172,5404,0.2418,2084,419,282,0.0115,0.0521999999999999,84,0.0034,0.9997,0.0,0.0003,7,0.0003,[150],"[94, 183, 98]"
2153,Fluent - RewardsGiant £100 Cash (Oct25),"150,193","163,98",Extra Cash 💵 Via Your Freebie Style,2025-12-07,800.0,contact.FIRSTNAME }} £100 Could Have Your Name On It,40240,11,0,11,0.0003,40229,7909,6018,0.1765,6135,980,714,0.0177,0.1186,73,0.0018,0.9997,0.0,0.0003,4,0.0001,"[150, 193]","[163, 98]"
2157,FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","98,157,182",50 B&M Via Your Freebie Style,2025-12-07,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,31094,15,2,13,0.0005,31079,7777,5790,0.2231,5128,1880,1403,0.0451,0.2423,65,0.0021,0.9995,0.0001,0.0004,4,0.0001,[193],"[98, 157, 182]"
2158,Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-07,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",18584,9,0,9,0.0005,18575,4478,3297,0.2051,2498,293,196,0.0106,0.0594,48,0.0026,0.9995,0.0,0.0005,7,0.0004,"[103, 169, 171, 179, 194]",[94]
2137,Sovendus - Free Vouchers(Registered Not Clicked) - (Cascade),237,"156,176,220",Unclaimed Vouchers Via Your Freebie Style,2025-12-08,986.92,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31686,98,12,86,0.0031,31588,11723,8862,0.312,3183,1571,1260,0.0399,0.1422,149,0.0046999999999999,0.9969,0.0004,0.0027,2,0.0001,[237],"[156, 176, 220]"
2159,Adstart Media - McDonalds (Nov25) (batched),"97,150","98,241",250 Mcdonalds Via Your Freebie Style,2025-12-08,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,42194,31,4,27,0.0007,42163,14093,10479,0.2809,4854,2730,2073,0.0492,0.1978,124,0.0029,0.9993,0.0001,0.0006,9,0.0002,"[97, 150]","[98, 241]"
2160,Veneficus - Pick My Postcode (Batched),"161,","98,132",Postcode Winner At Your Freebie Style,2025-12-08,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",36987,19,0,19,0.0005,36968,7103,5437,0.1765,6157,1746,1347,0.0364,0.2477,60,0.0016,0.9995,0.0,0.0005,5,0.0001,[161],"[98, 132]"
2161,Little Star Media - Super Free Slots (red design),"YFS active,YFS 2 weeks","94,184",50 Free Spins Via Your Freebie Style,2025-12-08,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",23715,9,0,9,0.0004,23706,4900,3667,0.1729,2497,347,268,0.0113,0.0731,62,0.0026,0.9996,0.0,0.0004,7,0.0003,[],"[94, 184]"
2162,YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,YFS 4 weeks,193","71,187",100 Prepaid Paypal Via Your Freebie Style,2025-12-09,886.22,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,39780,17,2,15,0.0004,39763,10319,7446,0.2086,4074,1800,1241,0.0312,0.1667,89,0.0022,0.9996,0.0001,0.0004,0,0.0,[193],"[71, 187]"
2163,Clickwork7 - Custard (May25) (Batched),194,147,Get £2 Via Your Freebie Style,2025-12-09,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",15667,2,0,2,0.0001,15665,4289,3109,0.2327,2307,365,263,0.0168,0.0846,31,0.002,0.9999,0.0,0.0001,2,0.0001,[194],[147]
2164,Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-09,0.0,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",20692,22,1,21,0.0011,20670,4583,3347,0.1827,2349,255,186,0.009,0.0556,35,0.0017,0.9989,0.0,0.001,3,0.0001,"[103, 169, 171, 179, 194]",[94]
2175,SB Digital - Captain Free Spins (HTML) (Batch Send),150,"89,206",100 Spins Via Your Freebie Style,2025-12-10,921.11,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16262,5,2,3,0.0003,16257,3420,2565,0.184,2317,338,219,0.0135,0.0853999999999999,47,0.0029,0.9997,0.0001,0.0002,4,0.0002,[150],"[89, 206]"
2176,XL Win - Kinder chocolate,194,"94,185",Kinder Tester Via Your Freebie Style,2025-12-10,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",33310,23,2,21,0.0007,33287,7031,5299,0.1898,5374,1279,1027,0.0308999999999999,0.1938,80,0.0024,0.9993,0.0001,0.0006,2,0.0001,[194],"[94, 185]"
2139,Gaming Redirect (Purple) (cascade),239,94,Welcome Bonus Via Your Freebie Style,2025-12-11,875.12,contact.FIRSTNAME }} 📣 Reminder: Ready for a new bonus?,45547,809,309,500,0.0178,44738,10070,7710,0.1971,5623,944,700,0.0156,0.0908,228,0.0051,0.9822,0.0068,0.011,12,0.0003,[239],[94]
2140,Gaming Redirect (Green) (Sep25) (cascade),240,94,New Bonus Via Your Freebie Style,2025-12-11,0.0,contact.FIRSTNAME }} 🔔 Your Bonus is waiting 🙌,55900,231,0,231,0.0040999999999999,55669,21639,16437,0.3356,6698,1698,1286,0.0231,0.0782,267,0.0048,0.9959,0.0,0.0040999999999999,22,0.0004,[240],[94]
2165,ForYouPromo (FRST Media) - Nike (Dec25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-12-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Want £500 in Free NIKE Gear? Here's How...",29451,22,1,21,0.0007,29429,11793,8743,0.33,2935,1417,971,0.033,0.1110999999999999,70,0.0024,0.9993,0.0,0.0007,8,0.0003,[150],"[89, 206]"
2170,YFS - 12 Days of FREEmas,243,Unknown,Your Freebie Style,2025-12-11,0.0,Sneak Peek: Win the Jellycat Ramsley Sheep! 🐑,20176,7,0,7,0.0003,20169,4192,3156,0.1835999999999999,2983,345,263,0.013,0.0833,28,0.0014,0.9997,0.0,0.0003,4,0.0002,[243],[]
2177,SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-11,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",20855,4,0,4,0.0002,20851,4156,3167,0.1687,2081,301,221,0.0106,0.0698,44,0.0021,0.9998,0.0,0.0002,13,0.0006,"[103, 169, 171, 179, 194]","[94, 233]"
2178,Hatchster Ltd - Lotto Social (Batched Send),194,94,Lotto Social Via Your Freebie Style,2025-12-12,668.6,"contact.FIRSTNAME | default : ""Hello"" }}Massive £14M EuroMillions Jackpot Plus 10 lines for £1",16992,5,1,4,0.0003,16987,4035,2868,0.1954,2312,280,176,0.0104,0.0613999999999999,30,0.0018,0.9997,0.0001,0.0002,2,0.0001,[194],[94]
2179,Leadscale Labs - Survey Spotter (Dec25 creative),"YFS 1 week,193","98,130",Get Paid Via Your Freebie Style,2025-12-12,0.0,contact.FIRSTNAME }} Earn Cash & Vouchers: See How,39021,19,4,15,0.0005,39002,6316,4663,0.1415,6038,512,405,0.0104,0.0868999999999999,57,0.0015,0.9995,0.0001,0.0004,3,0.0001,[193],"[98, 130]"
2143,Fluent - RewardsGiant £750 ASDA (Cascade),139,163,750 Asda Reward Via Your Freebie Style,2025-12-13,867.42,contact.FIRSTNAME }} a reward for your recent ASDA shop?,52671,30,2,28,0.0006,52641,10243,7724,0.1759,8718,1659,1281,0.0243,0.1657999999999999,71,0.0013,0.9994,0.0,0.0005,5,0.0001,[139],[163]
