campaign_id,Campaign Name,audience_segment_a,audience_segment_b,Name from,Sending date,Daily revenue,Subject,Sent,Non delivered,Hard bounces,Soft bounces,Non delivered rate,Delivered,Total opens,Opens,Trackable open rate,Apple MPP Opens,Total clicked,Clicked,Click rate,Click-to-Open rate,Unsubscribed,Unsubscription rate,Delivered rate,Hard Bounces rate,Soft Bounces rate,Complaints,Complaints rate,Audience Segment A IDs,Audience Segment B IDs
2067,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send),"YFS active,179,194","94,205",Lotto Social Via Your Freebie Style,2025-11-11,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £95M EuroMillions Jackpot Plus 10 lines for £1",16438,7,0,7,0.0004,16431,3795,2701,0.1906,2263,207,130,0.0079,0.0481,47,0.0029,0.9995999999999999,0.0,0.0004,1,0.0001,"[179, 194]","[94, 205]"
2068,YFS - Redirect - Search professionals - squirl (July25),150,98,Free £3 Via Your Freebie Style,2025-11-12,479.14,"contact.FIRSTNAME | default : ""Hello"" }} Your £3 welcome bonus is waiting",14668,3,0,3,0.0002,14665,5364,3932,0.2999,1552,433,309,0.021099999999999997,0.0786,43,0.0029,0.9998,0.0,0.0002,2,0.0001,[150],[98]
2069,YFS - Redirect - YouSweep - Paypal,"YFS 1 week,YFS 2 weeks,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-12,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,30556,22,2,20,0.0007000000000000001,30534,8488,6013,0.2224,3500,1309,793,0.026000000000000002,0.1319,99,0.0032,0.9993000000000001,0.0001,0.0007000000000000001,1,0.0,[193],"[71, 187]"
2070,YFS - Redirect - XL Win - Kinder chocolate,"YFS 4 week,YFS 2 weeks,213",210,Kinder Tester Via Your Freebie Style,2025-11-13,431.14,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",27193,15,0,15,0.0006,27178,7812,5848,0.2463,3435,633,490,0.018000000000000002,0.08380000000000001,59,0.0022,0.9994,0.0,0.0006,2,0.0001,[213],[210]
2072,YFS - Redirect - Adstart Media - McDonalds (Nov25) (batched),97,98,250 Mcdonalds Via Your Freebie Style,2025-11-13,0.0,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,30039,20,4,16,0.0007000000000000001,30019,6943,4966,0.18420000000000003,3063,1603,1142,0.038,0.23,56,0.0019,0.9993000000000001,0.0001,0.0005,2,0.0001,[97],[98]
2077,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-13,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",12899,7,0,7,0.0005,12892,3449,2463,0.22,1695,226,138,0.010700000000000001,0.055999999999999994,34,0.0026,0.9995,0.0,0.0005,1,0.0001,"[103, 169, 171, 179, 194]",[94]
2078,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Apr25),97,"89,206",Free Nike Products Via Your Freebie Style,2025-11-14,372.31,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",27380,11,5,6,0.0004,27369,4668,3375,0.1445,4009,673,456,0.0167,0.1351,53,0.0019,0.9995999999999999,0.0002,0.0002,1,0.0,[97],"[89, 206]"
2085,YFS - Redirect - FreeClub £50 B&M (Jul25),"97,193","157,225",50 B&M Via Your Freebie Style,2025-11-15,0.0,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,18416,9,4,5,0.0005,18407,3365,2465,0.1598,2980,743,526,0.0286,0.2134,44,0.0024,0.9995,0.0002,0.0003,2,0.0001,"[97, 193]","[157, 225]"
2087,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,161","226,149",Paypal Cash Via Your Freebie Style,2025-11-15,475.5,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,25034,33,5,28,0.0013,25001,5356,4064,0.1815,2615,659,435,0.0174,0.107,41,0.0016,0.9987,0.0002,0.0011,0,0.0,"[97, 161]","[226, 149]"
2088,YFS - Redirect - Little Star Media - Super Free Bingo (April25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-15,0.0,"contact.FIRSTNAME | default : ""Hey ""}} here’s your 10 free spins!",15588,11,3,8,0.0007000000000000001,15577,2511,1873,0.1344,1636,215,159,0.0102,0.0849,35,0.0022,0.9993000000000001,0.0002,0.0005,1,0.0001,[97],"[94, 183, 138]"
2090,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),"97,193","98,130,190",Get Paid Via Your Freebie Style,2025-11-16,502.51,contact.FIRSTNAME }} choose a payment method,26972,20,0,20,0.0007000000000000001,26952,3337,2535,0.1114,4199,395,307,0.011399999999999999,0.1211,57,0.0021,0.9993000000000001,0.0,0.0007000000000000001,2,0.0001,"[97, 193]","[98, 130, 190]"
2091,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),97,"147,126",Get £2 Via Your Freebie Style,2025-11-16,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",14451,7,0,7,0.0005,14444,2046,1539,0.12560000000000002,2195,126,89,0.0062,0.057800000000000004,29,0.002,0.9995,0.0,0.0005,0,0.0,[97],"[147, 126]"
2094,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),"YFS active,","94,185",120 Spins Via Your Freebie Style,2025-11-16,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",14611,7,1,6,0.0005,14604,3256,2481,0.1959,1939,294,171,0.011699999999999999,0.0689,50,0.0034000000000000002,0.9995,0.0001,0.0004,1,0.0001,[],"[94, 185]"
2089,YFS - Redirect - Little Star Media - Super Free Slots (red design) (batched),"YFS 2 weeks,YFS active","94,184,111",Your Freebie Style,2025-11-17,663.85,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",17897,8,0,8,0.0004,17889,3720,2810,0.17379999999999998,1725,166,111,0.0062,0.0395,28,0.0016,0.9995999999999999,0.0,0.0004,1,0.0001,[],"[94, 184, 111]"
2092,YFS - Redirect - YouSweep - Tesco (Sep25),"YFS 1 week,YFS 2 weeks,193",177,100 Tesco Via Your Freebie Style,2025-11-17,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37564,18,4,14,0.0005,37546,8139,6036,0.18760000000000002,5375,1346,942,0.025099999999999997,0.1561,59,0.0016,0.9995,0.0001,0.0004,6,0.0002,[193],[177]
2093,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),"97,193","199,224",25 Asda Via Your Freebie Style,2025-11-17,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,23295,7,1,6,0.0003,23288,3697,2769,0.14150000000000001,3720,753,582,0.025,0.2102,50,0.0021,0.9997,0.0,0.0003,2,0.0001,"[97, 193]","[199, 224]"
2076,YFS - Redirect - Win A Million (Cascade),50,,Become A Millionaire Via Your Freebie Style,2025-11-18,566.24,contact.FIRSTNAME }} 5 chances to become a Millionaire each week,17045,5,0,5,0.0003,17040,4444,3213,0.21780000000000002,2286,319,197,0.0116,0.0613,24,0.0014000000000000002,0.9997,0.0,0.0003,3,0.0002,[50],[]
2095,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"97,193","132,98",Postcode Winner At Your Freebie Style,2025-11-18,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",36153,14,1,13,0.0004,36139,5876,4390,0.1432,5475,1333,1023,0.028300000000000002,0.233,61,0.0017000000000000001,0.9995999999999999,0.0,0.0004,1,0.0,"[97, 193]","[132, 98]"
2096,YFS - Redirect - Adstart Media - iPhone 17 (Nov25),"YFS active,YFS 1 week,YFS 2 weeks,172",,Iphone 17 Via Your Freebie Style,2025-11-18,0.0,contact.FIRSTNAME }} Your iPhone 17 Entry Needs Confirmation,30799,26,4,22,0.0008,30773,6758,4903,0.1862,4442,1316,878,0.0285,0.1791,66,0.0021,0.9992,0.0001,0.0007000000000000001,5,0.0002,[172],[]
2071,YFS - Redirect - SB Digital - Spins Island (Batched),150,94,100 Free Spins Via Your Freebie Style,2025-11-19,591.72,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",21519,6,1,5,0.0003,21513,7947,6032,0.30829999999999996,1945,405,290,0.013500000000000002,0.0481,46,0.0021,0.9997,0.0,0.0002,4,0.0002,[150],[94]
2097,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-11-19,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",40929,29,2,25,0.0007000000000000001,40900,7175,5343,0.1514,5603,1128,828,0.0202,0.155,77,0.0019,0.9993000000000001,0.0,0.0006,3,0.0001,"[97, 193]","[89, 144]"
2074,YFS - Redirect - Gaming Redirect (Sep25) (cascade),193,94,New Bonus Via Your Freebie Style,2025-11-20,560.58,contact.FIRSTNAME }} 🔔 A new welcome bonus is available,38734,40,1,39,0.001,38694,7224,5534,0.1666,5470,613,444,0.0115,0.0802,66,0.0017000000000000001,0.9990000000000001,0.0,0.001,2,0.0001,[193],[94]
2098,YFS - Redirect - YouSweep - Paypal,"97,193","71,187",Prepaid Paypal Via Your Freebie Style,2025-11-20,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,35869,16,2,14,0.0004,35853,9242,6789,0.212,3823,1434,931,0.026000000000000002,0.1371,90,0.0025,0.9995999999999999,0.0001,0.0004,3,0.0001,"[97, 193]","[71, 187]"
2099,YFS - Redirect - Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-20,0.0,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",14280,12,0,12,0.0008,14268,3362,2456,0.1934,1571,229,178,0.0125,0.0725,26,0.0018,0.9992,0.0,0.0008,4,0.0003,"[103, 169, 171, 179, 194]",[94]
2033,YFS - Redirect - Fluent - RewardsGiant £100 Cash (Oct25),150,163,Extra Cash 💵 Via Your Freebie Style,2025-11-21,510.96,contact.FIRSTNAME }} £100 Could Have Your Name On It,20570,6,1,5,0.0003,20564,8181,6187,0.33880000000000005,2304,581,392,0.0191,0.0634,36,0.0018,0.9997,0.0,0.0002,2,0.0001,[150],[163]
2103,YFS - Redirect - Adstart Media - ALDI (Jul25) (batched),175,151,250 Aldi Via Your Freebie Style,2025-11-21,0.0,contact.FIRSTNAME }} Your ALDI Gift Card Entry Needs Confirmation,40985,24,0,24,0.0006,40961,8616,6433,0.1827,5750,1186,815,0.0199,0.1267,57,0.0014000000000000002,0.9994,0.0,0.0006,2,0.0,[175],[151]
2107,YFS - Redirect - Little Star Media - Super Free Slots (red design) (batched),"YFS 2 weeks,YFS active","94,184,111",Your Freebie Style,2025-11-21,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",18784,10,1,9,0.0005,18774,3325,2486,0.1456,1698,131,95,0.0051,0.0382,24,0.0013,0.9995,0.0001,0.0005,0,0.0,[],"[94, 184, 111]"
2073,YFS - Redirect - Sovendus - Free Vouchers(Engaged) - (Cascade),170,220,2 Vouchers Via Your Freebie Style,2025-11-22,689.62,contact.FIRSTNAME }} Thank you for being a member - 2 Free Vouchers Inside!,49725,27,1,26,0.0005,49698,11863,8822,0.2079,7264,2291,1730,0.0348,0.1961,87,0.0018,0.9995,0.0,0.0005,2,0.0,[170],[220]
2102,YFS - Redirect - Magnetise - Omaze House Draw (Nov 25),"150,194",,Omaze Via Your Freebie Style,2025-11-22,0.0,contact.FIRSTNAME | default : 'Hello' }} Win a £4.5 Million House in Yorkshire + £500k – Ends 23 November!,23954,7,0,7,0.0003,23947,8847,6558,0.3106,2833,484,308,0.0129,0.047,41,0.0017000000000000001,0.9997,0.0,0.0003,3,0.0001,"[150, 194]",[]
2106,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),97,"98,130",Get Paid Via Your Freebie Style,2025-11-22,0.0,contact.FIRSTNAME }} choose a payment method,27671,16,4,12,0.0006,27655,4647,3460,0.147,4122,489,369,0.013300000000000001,0.1066,45,0.0016,0.9994,0.0001,0.0004,2,0.0001,[97],"[98, 130]"
2079,YFS - Redirect - Fluent - RewardsGiant £750 Tesco (Cascade),"YFS 1 week,YFS 2 weeks,YFS 4 weeks,161",163,Tesco Reward Via Your Freebie Style,2025-11-23,861.45,contact.FIRSTNAME }} when was your last Tesco shop?,56731,20,2,18,0.0004,56711,12302,8785,0.18170000000000003,8360,1969,1497,0.0264,0.1704,68,0.0012,0.9995999999999999,0.0,0.0003,3,0.0001,[161],[163]
2105,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),YFS (all users),"231,230,182",25 Asda Via Your Freebie Style,2025-11-23,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,7929,26,4,22,0.0033,7903,1487,1073,0.15869999999999998,1142,305,233,0.029500000000000002,0.21710000000000002,25,0.0032,0.9967,0.0005,0.0028000000000000004,3,0.0004,[],"[231, 230, 182]"
2108,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,161","226,149",Paypal Cash Via Your Freebie Style,2025-11-23,0.0,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,50371,48,2,46,0.001,50323,10504,7890,0.175,5239,1258,888,0.0176,0.1125,72,0.0014000000000000002,0.9990000000000001,0.0,0.0009,5,0.0001,"[97, 161]","[226, 149]"
2109,YFS - Redirect - My Happy Street,150,207,Winning Street At Your Freebie Style,2025-11-23,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",20926,6,0,6,0.0003,20920,8423,6480,0.34950000000000003,2379,539,381,0.0182,0.0588,35,0.0017000000000000001,0.9997,0.0,0.0003,3,0.0001,[150],[207]
2110,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),,,120 Spins Via Your Freebie Style,2025-11-23,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",16148,6,0,6,0.0004,16142,3270,2460,0.17620000000000002,2184,233,150,0.009300000000000001,0.061,66,0.0040999999999999995,0.9995999999999999,0.0,0.0004,2,0.0001,[],[]
2104,YFS - Redirect - Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),97,"94,183,138",Your Freebie Style,2025-11-24,710.69,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",19252,12,4,8,0.0006,19240,3349,2530,0.1446,1740,206,159,0.0083,0.06280000000000001,36,0.0019,0.9994,0.0002,0.0004,0,0.0,[97],"[94, 183, 138]"
2111,YFS - Redirect - XL Win - Kinder chocolate,"yfs 2 weeks,YFS 4 weeks,213",210,Kinder Tester Via Your Freebie Style,2025-11-24,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",28340,10,0,10,0.0004,28330,8452,6354,0.2565,3557,739,588,0.0208,0.0925,49,0.0017000000000000001,0.9995999999999999,0.0,0.0004,3,0.0001,[213],[210]
2112,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"97,150","98,132",Postcode Winner At Your Freebie Style,2025-11-24,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",27780,12,1,11,0.0004,27768,5747,4208,0.1771,4012,1128,826,0.0297,0.1963,47,0.0017000000000000001,0.9995999999999999,0.0,0.0004,2,0.0001,"[97, 150]","[98, 132]"
2115,YFS - Redirect - SB Digital - Spins Island (Batched),150,"94,233",100 Free Spins Via Your Freebie Style,2025-11-25,699.65,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",21406,5,1,4,0.0002,21401,7710,5965,0.30829999999999996,2054,289,201,0.009399999999999999,0.0337,60,0.0028000000000000004,0.9998,0.0,0.0002,1,0.0,[150],"[94, 233]"
2116,YFS - Redirect - YouSweep - Tesco (Sep25),97,177,100 Tesco Via Your Freebie Style,2025-11-25,0.0,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,27260,20,3,17,0.0007000000000000001,27240,5651,4128,0.1777,4005,1143,781,0.0287,0.1892,76,0.0028000000000000004,0.9993000000000001,0.0001,0.0006,5,0.0002,[97],[177]
2117,YFS - Redirect - Adstart Media - McDonalds (Nov25) (batched),"97,150",98,250 Mcdonalds Via Your Freebie Style,2025-11-26,578.28,contact.FIRSTNAME }} Your Mcdonalds Entry Needs Confirmation,33573,26,8,18,0.0008,33547,8918,6510,0.21489999999999998,3259,2046,1469,0.0438,0.2257,103,0.0031,0.9992,0.0002,0.0005,0,0.0,"[97, 150]",[98]
2118,YFS - Redirect - Little Star Media - Super Free Bingo (50 FS) (Nov25) (Batched),150,"94,183",Your Freebie Style,2025-11-26,0.0,"contact.FIRSTNAME | default : ""Hey "" }} here’s your 50 free spins!",20593,10,0,10,0.0005,20583,7855,5966,0.3197,1923,236,171,0.0083,0.0287,62,0.003,0.9995,0.0,0.0005,1,0.0,[150],"[94, 183]"
2119,YFS - Redirect - FreeClub £50 B&M (Jul25),"YFS 1 week,YFS 2 weeks,193","157,98",50 B&M Via Your Freebie Style,2025-11-27,584.55,contact.FIRSTNAME | default : 'Hello'}} weekly £50 B&M Gift Card giveaway!,38807,40,5,35,0.001,38767,7709,5650,0.17190000000000003,5899,1663,1197,0.030899999999999997,0.2119,83,0.0021,0.9990000000000001,0.0001,0.0009,1,0.0,[193],"[157, 98]"
2121,YFS - Redirect - Fluent - RewardsGiant £750 ASDA (Cascade),139,163,750 Asda Reward Via Your Freebie Style,2025-11-27,0.0,contact.FIRSTNAME }} a reward for your recent ASDA shop?,48030,62,5,57,0.0013,47968,8539,6517,0.1603,7314,1330,994,0.0207,0.1525,75,0.0016,0.9987,0.0001,0.0012,2,0.0,[139],[163]
2113,YFS - Redirect - Gaming Redirect (Sep25) (cascade),193,94,New Bonus Via Your Freebie Style,2025-11-28,596.15,contact.FIRSTNAME }} 🔔 A new welcome bonus is available,39645,50,1,49,0.0013,39595,7073,5372,0.1585,5706,566,418,0.0106,0.07780000000000001,78,0.002,0.9987,0.0,0.0012,5,0.0001,[193],[94]
2122,YFS - Redirect - YouSweep - Paypal,"YFS non active,193","71,183",100 Prepaid Paypal Via Your Freebie Style,2025-11-28,0.0,contact.FIRSTNAME }} Your £100 Paypal Card Entry Needs Confirmation,47817,213,18,195,0.0045000000000000005,47604,7753,5822,0.1364,4913,1097,742,0.015600000000000001,0.1274,97,0.002,0.9954999999999999,0.0004,0.0040999999999999995,1,0.0,[193],"[71, 183]"
2126,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),50,"94,185",120 Spins Via Your Freebie Style,2025-11-28,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 120 Free Spins!",16391,6,0,6,0.0004,16385,3114,2376,0.1681,2250,213,128,0.0078000000000000005,0.053899999999999997,46,0.0028000000000000004,0.9995999999999999,0.0,0.0004,3,0.0002,[50],"[94, 185]"
2135,YFS - Redirect - Hatchster Ltd - Lotto Social (Batched Send),"179,194,YFS active",94,Lotto Social Via Your Freebie Style,2025-11-28,0.0,"contact.FIRSTNAME | default : ""Hello"" }}Massive £157M EuroMillions Jackpot Plus 10 lines for £1",19660,13,0,13,0.0007000000000000001,19647,3997,2896,0.1725,2856,221,127,0.006500000000000001,0.043899999999999995,35,0.0018,0.9993000000000001,0.0,0.0007000000000000001,2,0.0001,"[179, 194]",[94]
2124,YFS - Redirect - HeyPiggy (Jul25 Creative),"97,193","149,39",Paypal Cash Via Your Freebie Style,2025-11-29,480.87,contact.FIRSTNAME }} Your Free PayPal Cash Is Waiting,25189,16,0,16,0.0006,25173,5361,4122,0.1819,2506,476,336,0.013300000000000001,0.0815,33,0.0013,0.9994,0.0,0.0006,1,0.0,"[97, 193]","[149, 39]"
2125,YFS - Redirect - My Happy Street,150,207,Winning Street At Your Freebie Style,2025-11-29,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",22002,14,2,12,0.0006,21988,9053,6847,0.3504,2447,506,350,0.0159,0.051100000000000007,35,0.0016,0.9994,0.0001,0.0005,2,0.0001,[150],[207]
2127,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-29,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",15159,9,0,9,0.0006,15150,3314,2436,0.1862,2065,247,158,0.0104,0.0649,25,0.0017000000000000001,0.9994,0.0,0.0006,1,0.0001,"[103, 169, 171, 179, 194]",[94]
2128,YFS - Redirect - Jumpman Gaming Limited- No Deposit Slots (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-11-30,708.35,"contact.FIRSTNAME | default : ""Hello"" }} claim 5 Free Spins - no deposit required!",14983,5,1,4,0.0003,14978,3075,2331,0.1778,1871,241,176,0.0118,0.0755,20,0.0013,0.9997,0.0001,0.0003,5,0.0003,"[103, 169, 171, 179, 194]",[94]
2129,YFS - Redirect - Leadscale Labs - Survey Spotter (Mar25 creative),97,"98,130",Get Paid Via Your Freebie Style,2025-11-30,0.0,contact.FIRSTNAME }} choose a payment method,27974,35,14,21,0.0013,27939,4839,3614,0.1532,4349,584,405,0.014499999999999999,0.1121,52,0.0019,0.9987,0.0005,0.0008,4,0.0001,[97],"[98, 130]"
2130,YFS - Redirect - ForYouPromo (FRST Media) - Nike (Apr25),150,"89,206",Free Nike Products Via Your Freebie Style,2025-11-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} Nike product tester wanted",16206,4,0,4,0.0002,16202,4925,3850,0.2666,1759,559,391,0.0241,0.1016,26,0.0016,0.9998,0.0,0.0002,1,0.0001,[150],"[89, 206]"
2132,YFS - Redirect - SB Digital - Spins Island (Batched),150,"94,233",100 Free Spins Via Your Freebie Style,2025-11-30,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",22181,5,1,4,0.0002,22176,7659,6126,0.306,2156,275,212,0.0096,0.0346,46,0.0021,0.9998,0.0,0.0002,3,0.0001,[150],"[94, 233]"
2136,YFS - Redirect - Fluent - RewardsGiant £750 Xmas Cash (Oct25),"YFS 1 week,YFS 2 weeks,172",163,Christmas Cash Via Your Freebie Style,2025-11-30,0.0,contact.FIRSTNAME }} Get £750 in Time for Christmas! 🎄,26487,12,1,11,0.0005,26475,5445,4048,0.1818,4206,876,599,0.0226,0.14800000000000002,52,0.002,0.9995,0.0,0.0004,2,0.0001,[172],[163]
2114,YFS - Redirect - Sovendus - Free Vouchers(Engaged but not with Sovendus) - (Cascade),232,,Unclaimed Vouchers Via Your Freebie Style,2025-12-01,768.9,contact.FIRSTNAME }} You have 2 unclaimed vouchers waiting,31920,32,4,28,0.001,31888,6721,5164,0.195,5409,1374,1132,0.0355,0.2192,56,0.0018,0.9990000000000001,0.0001,0.0009,2,0.0001,[232],[]
2123,YFS - Redirect - FreeClub £25 ASDA (Aug25) (SUBT Excl),97,"182,199",25 Asda Via Your Freebie Style,2025-12-01,0.0,contact.FIRSTNAME | default : 'Hello' }} weekly £25 ASDA Gift Card giveaway!,24043,6,2,4,0.0002,24037,6009,4377,0.2187,4022,1187,924,0.0384,0.21109999999999998,38,0.0016,0.9998,0.0001,0.0002,7,0.0003,[97],"[182, 199]"
2133,YFS - Redirect - XL Win - Kinder chocolate,"YFS 2 weeks,YFS 4 weeks,97,150,172",120,Kinder Tester Via Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hey "" }} - Taste Test Kinder Chocolate and Win £500 🍫🍫",37960,13,3,10,0.0003,37947,9195,7235,0.225,5787,968,841,0.0222,0.1162,83,0.0022,0.9997,0.0001,0.0003,10,0.0003,"[97, 150, 172]",[120]
2134,YFS - Redirect - Veneficus - Pick My Postcode (Batched),"97,150","98,132",Postcode Winner At Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Your free daily chance to win real money",28215,9,1,8,0.0003,28206,6153,4692,0.1991,4641,1232,978,0.0347,0.2084,56,0.002,0.9997,0.0,0.0003,8,0.0003,"[97, 150]","[98, 132]"
2142,YFS - Redirect - Jupiter Gaming - Red Casino (Batched Send),"103,169,171,179,194",94,Your Freebie Style,2025-12-01,0.0,"contact.FIRSTNAME | default : ""Hello"" }} 5 Free Spins - No Deposit",15580,6,0,6,0.0004,15574,3763,2720,0.2048,2290,226,159,0.0102,0.058499999999999996,46,0.003,0.9995999999999999,0.0,0.0004,9,0.0006,"[103, 169, 171, 179, 194]",[94]
2141,YFS - Redirect - Adstart Media - iPhone 16 (July25) (Batched),"YFS 1 week,YFS 2 weeks,YFS active,172","222,146",Iphone 16 Via Your Freebie Style,2025-12-02,618.88,contact.FIRSTNAME }} Your iPhone 16 Entry Needs Confirmation,31770,19,0,19,0.0006,31751,10324,6968,0.2626,5220,1832,1259,0.0397,0.1807,117,0.0037,0.9994,0.0,0.0006,8,0.0003,[172],"[222, 146]"
2144,YFS - Redirect - Little Star Media - Super Free Slots (red design),"50,52","94,184",50 Free Spins Via Your Freebie Style,2025-12-02,0.0,"contact.FIRSTNAME | default : ""Hello "" }} Claim An Exclusive 50 Free Spins!",22871,8,0,8,0.0003,22863,4197,3189,0.1568,2523,270,206,0.009000000000000001,0.0646,53,0.0023,0.9997,0.0,0.0003,6,0.0003,"[50, 52]","[94, 184]"
2145,YFS - Redirect - ForYouPromo (FRST Media) - Test and Keep Milka samples (With Email PrePop),"97,193","89,144",Milka Samples Via Your Freebie Style,2025-12-03,743.12,"contact.FIRSTNAME | default : ""Hey "" }} - Your Milka Testing Kit is Waiting",40602,36,1,35,0.0009,40566,7567,5791,0.1716,6816,1438,1111,0.0274,0.1918,108,0.0027,0.9991,0.0,0.0009,12,0.0003,"[97, 193]","[89, 144]"
2146,YFS - Redirect - Clickwork7 - Custard (May25) (Batched),150,147,Get £2 Via Your Freebie Style,2025-12-03,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Top pick: Claim your £2 bonus",25173,7,0,7,0.0003,25166,10670,8139,0.3624,2705,387,272,0.0108,0.0334,43,0.0017000000000000001,0.9997,0.0,0.0003,11,0.0004,[150],[147]
2148,YFS - Redirect - SB Digital - Captain Free Spins (HTML) (Batch Send),50,"94,185",120 Spins Via Your Freebie Style,2025-12-03,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",17925,0,0,0,0.0,17925,3663,2743,0.1787,2571,256,166,0.009300000000000001,0.0605,46,0.0026,1.0,0.0,0.0,10,0.0006,[50],"[94, 185]"
2149,YFS - Redirect - YouSweep - Tesco (Sep25),"97,193","177,98",100 Tesco Via Your Freebie Style,2025-12-04,812.62,contact.FIRSTNAME }} Your £100 Tesco Gift Card Entry Needs Confirmation,37294,25,2,23,0.0007000000000000001,37269,7058,5268,0.1707,6411,1999,1427,0.0383,0.2709,82,0.0022,0.9993000000000001,0.0001,0.0006,2,0.0001,"[97, 193]","[177, 98]"
2150,YFS - Redirect - My Happy Street,150,207,Winning Street At Your Freebie Style,2025-12-04,0.0,"contact.FIRSTNAME | default : ""Hello"" }} Enter your postcode to get started",25503,5,1,4,0.0002,25498,11129,8418,0.3699,2743,781,533,0.0209,0.0633,55,0.0022,0.9998,0.0,0.0002,2,0.0001,[150],[207]
2151,YFS - Redirect - SB Digital - Spins Island (Batched),"103,169,171,179,194","94,233",100 Free Spins Via Your Freebie Style,2025-12-04,0.0,"contact.FIRSTNAME | default : ""Hey "" }} 100 Free Spins!",16222,5,0,5,0.0003,16217,3416,2553,0.17629999999999998,1735,319,225,0.0139,0.08810000000000001,47,0.0029,0.9997,0.0,0.0003,5,0.0003,"[103, 169, 171, 179, 194]","[94, 233]"
